comedian,sentence,p
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,0.4
John_Mulaney_2,He was a man most acquainted with misery.,0.4
John_Mulaney_2,He could look at a child and guess the price of their coffin.,0.4
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",0.5
John_Mulaney_2,"Detective JJ Bittenbinder wore three-piece suits. He also wore a pocket watch. Two years in a row, he wore a cowboy hat. He also had a huge handlebar mustache.",0.5
John_Mulaney_2,He could look at a child and guess the price of their coffin.,0.5
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",0.6
John_Mulaney_2,"JJ Bittenbinder, Detective JJ Bittenbinder, from the Chicago Police Department, was a child homicide expert.",0.6
John_Mulaney_2,He was a man most acquainted with misery. He could look at a child and guess the price of their coffin.,0.6
John_Mulaney_2,I'm gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know.,0.6
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",0.7
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous. That was his name.,0.7
John_Mulaney_2,He did not look like his job description. He looked like he should be the conductor on a locomotive powered by confetti.,0.7
John_Mulaney_2,He could look at a child and guess the price of their coffin.,0.7
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",0.8
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,0.8
John_Mulaney_2,He was a man most acquainted with misery. He could look at a child and guess the price of their coffin.,0.8
John_Mulaney_2,"I’m not saying that I agree with everything he said, but I do think that some adults find me incredibly attractive.",0.8
John_Mulaney_2,He could look at a child and guess the price of their coffin.,0.8
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",0.9
John_Mulaney_2,"Detective JJ Bittenbinder, he was from the Chicago Police Department. He was a child homicide expert and… -[audience is silent] -Oh, gee. [audience laughing] Very sorry, Radio City, did that make you uncomfortable?",0.9
John_Mulaney_2,He did not look like his job description. He looked like he should be the conductor on a locomotive powered by confetti.,0.9
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",1
John_Mulaney_2,"Detective JJ Bittenbinder wore three-piece suits. He also wore a pocket watch. Two years in a row, he wore a cowboy hat. He also had a huge handlebar mustache. None of that matters, but it’s important to me that you know that.",1
John_Mulaney_2,He was a man most acquainted with misery. He could look at a child and guess the price of their coffin.,1
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.1
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.1
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.2
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.2
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.3
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.3
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.4
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.4
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.5
Jimmy_Yang,I think tall women are beautiful. But some of them like to wear heels. That’s just disrespect.,0.5
Jimmy_Yang,"Like, you’re already five inches taller than me. Why the fuck are you wearing heels? She’s like, it makes my ass look better.",0.5
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.6
Jimmy_Yang,I think tall women are beautiful. But some of them like to wear heels. That’s just disrespect.,0.6
Jimmy_Yang,"Like, you’re already five inches taller than me. Why the fuck are you wearing heels? She’s like, it makes my ass look better.",0.6
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.6
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.7
Jimmy_Yang,I think tall women are beautiful. But some of them like to wear heels. That’s just disrespect.,0.7
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.7
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.8
Jimmy_Yang,I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.8
Jimmy_Yang,Are you guys aware of that? I’m 5′ 5″. I just go to concerts to smell other people’s armpits.,0.8
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping.",0.9
Jimmy_Yang,"I think tall women are beautiful. But some of them like to wear heels. That’s just disrespect. Like, you’re already five inches taller than me. Why the fuck are you wearing heels? She’s like, it makes my ass look better.",0.9
Jimmy_Yang,That’s how we do that parking lot pimping.,1
Jimmy_Yang,I think tall women are beautiful.,1
Jimmy_Yang,But some of them like to wear heels. That’s just disrespect.,1
Jimmy_Yang,Your ass is at my eye level right now.,1
Jimmy_Yang,"I’m like, what the fuck’s the point of this?",1
Jimmy_Yang,"She was having the time of her life, doing whatever tall people do at concerts, you know, jumping around, obstructing other people’s views, seeing everything.",1
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.1
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.1
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.1
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.2
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.2
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.2
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.3
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.3
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.3
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.4
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.4
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.4
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.5
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.5
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.5
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.6
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.6
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.6
Jimmy_Yang_2,"Whenever he sneezes, it’s never just a sneeze. It’s like a whole tsunami of sound waves that comes after.",0.6
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.7
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.7
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",0.7
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.8
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.8
Jimmy_Yang_2,"It's just like, achoo! Oh! Ay, shit.Oh! I'm like, what the fuck, Dad, just have an orgasm? What was that?",0.8
Jimmy_Yang_2,He doesn't understand what I'm saying half the time.,0.8
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",0.9
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",0.9
Jimmy_Yang_2,"It's just like, achoo! Oh! Ay, shit.Oh! I'm like, what the fuck, Dad, just have an orgasm? What was that?",0.9
Jimmy_Yang_2,He doesn't understand what I'm saying half the time.,0.9
Jimmy_Yang_2,"It’s really hard for me to watch TV with my dad, because he’s trying to make me explain everything to him.",1
Jimmy_Yang_2,"Old Asian people, they don’t watch TV. They judge the TV.",1
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house.",1
Louis_CK,He was?,0.1
Louis_CK,I don't think so.,0.1
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.1
Louis_CK,That finally makes sense. I didn't even know.,0.1
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.1
Louis_CK,He was?,0.2
Louis_CK,I don't think so.,0.2
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.2
Louis_CK,That finally makes sense. I didn't even know.,0.2
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.2
Louis_CK,He was?,0.3
Louis_CK,I don't think so.,0.3
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.3
Louis_CK,That finally makes sense. I didn't even know.,0.3
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.3
Louis_CK,He was?,0.4
Louis_CK,I don't think so.,0.4
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.4
Louis_CK,That finally makes sense. I didn't even know.,0.4
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.4
Louis_CK,He was?,0.5
Louis_CK,I don't think so.,0.5
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.5
Louis_CK,That finally makes sense. I didn't even know.,0.5
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.5
Louis_CK,He was?,0.6
Louis_CK,I don't think so.,0.6
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.6
Louis_CK,That finally makes sense. I didn't even know.,0.6
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.6
Louis_CK,He was?,0.7
Louis_CK,I don't think so.,0.7
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.7
Louis_CK,That finally makes sense. I didn't even know.,0.7
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.7
Louis_CK,He was?,0.8
Louis_CK,I don't think so.,0.8
Louis_CK,"That's okay, it already happened.",0.8
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.8
Louis_CK,That finally makes sense. I didn't even know.,0.8
Louis_CK,"Oh, fuck, that's me! I'm the little guy on it!",0.8
Louis_CK,He was?,0.9
Louis_CK,I don't think so.,0.9
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",0.9
Louis_CK,"Oh, that's why we have those!",0.9
Louis_CK,I'm the little guy on it!,0.9
Louis_CK,He was?,1
Louis_CK,I don't think so.,1
Louis_CK,"That's okay, it already happened.",1
Louis_CK,"Dude, Jesus couldn't be Jewish. Think about it.",1
Louis_CK,That finally makes sense.,1
Louis_CK_2,It’s sad how dumb they are.,0.1
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.1
Louis_CK_2,I don’t know anything now. Please help.,0.1
Louis_CK_2,"There it is, right there. It’s right there.",0.1
Louis_CK_2,It’s sad how dumb they are.,0.2
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.2
Louis_CK_2,I don’t know anything now. Please help.,0.2
Louis_CK_2,"There it is, right there. It’s right there.",0.2
Louis_CK_2,It’s sad how dumb they are.,0.3
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.3
Louis_CK_2,I don’t know anything now. Please help.,0.3
Louis_CK_2,"There it is, right there. It’s right there.",0.3
Louis_CK_2,It’s sad how dumb they are.,0.4
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.4
Louis_CK_2,I don’t know how he managed to get the ball.,0.4
Louis_CK_2,"I’m sorry, I… I don’t know anything now. Please help.",0.4
Louis_CK_2,It’s sad how dumb they are.,0.5
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.5
Louis_CK_2,"I’m sorry, I… I don’t know anything now. Please help.",0.5
Louis_CK_2,"There it is, right there. It’s right there.",0.5
Louis_CK_2,It’s sad how dumb they are.,0.6
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.6
Louis_CK_2,I don’t know anything now. Please help.,0.6
Louis_CK_2,"There it is, right there. It’s right there.",0.6
Louis_CK_2,"Dogs are so dumb, it’s fucking tragic. It’s sad how dumb they are.",0.7
Louis_CK_2,They’re in our lives and they know nothing about what’s happening.,0.7
Louis_CK_2,"You ever been having, like, a dramatic moment in your family, like, you’re in the living room telling the kids that grandma died, and everybody’s crying, and the dog’s sitting there like…“I know you! Ha!”",0.7
Louis_CK_2,It’s sad how dumb they are.,0.8
Louis_CK_2,"They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally",0.8
Louis_CK_2,I know you! Ha!,0.8
Louis_CK_2,Incredibly stupid animals.,0.8
Louis_CK_2,"I didn’t see what happened. I’m sorry, I… I don’t know anything now. Please help.",0.8
Louis_CK_2,"Dogs are so dumb, it’s fucking tragic. It’s sad how dumb they are.",0.9
Louis_CK_2,They’re so stupid! Incredibly stupid animals.,0.9
Louis_CK_2,"I never been having, like, a dramatic moment in my family, like, you’re in the living room telling the kids that grandma died, and everybody’s crying, and the dog’s sitting there like… “I know you! Ha!” They’re so stupid!",0.9
Louis_CK_2,It's sad how dumb they are.,1
Louis_CK_2,"Incredibly stupid animals. They don't even know their own lives, they don't even — they can't even handle their own lives mentally.",1
Louis_CK_2,"I point at the ball, “There it is, right there. It's right there.” And the dog just looks at your finger 'cause there's just no way he's gonna get this concept that there's an invisible line… …that he can follow with his imagination.",1
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",0.1
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird.",0.1
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.1
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",0.2
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird.",0.2
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.2
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",0.3
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird.",0.3
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.3
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",0.4
Nate_Bargatze,"I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird.",0.4
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.4
Nate_Bargatze,"I love having a kid. We… I love when kids cry, it’s just innocent.",0.5
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.5
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.5
Nate_Bargatze,"She just watches kids playing with toys. Like, that’s what’s crazy.",0.5
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",0.6
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.6
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.6
Nate_Bargatze,"She just watches kids playing with toys. Like, that's what's crazy.",0.6
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",0.7
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.7
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.7
Nate_Bargatze,"She just watches kids playing with toys. Like, that's what's crazy.",0.7
Nate_Bargatze,"I love having a kid. We… I love when kids cry, it’s just innocent.",0.8
Nate_Bargatze,She just sits there on her iPad a lot.,0.8
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.8
Nate_Bargatze,You want to see me open it?,0.8
Nate_Bargatze,"If you wanna watch a kid have fun, but you’ll never have fun in this house!",0.8
Nate_Bargatze,"I love having a kid. We… I love when kids cry, it’s just innocent.",0.9
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",0.9
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,0.9
Nate_Bargatze,"Did you name her after Harper Lee, the author of To Kill a Mockingbird",1
Nate_Bargatze,"She just sits there on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time.",1
Nate_Bargatze,"She just watches kids playing with toys. Like, that's what's crazy. It's not like a show.",1
Nate_Bargatze,It’s not like a show. I’d be fine if she watched a show.,1
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.1
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.1
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.1
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.1
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.2
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.2
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.2
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.2
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.3
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.3
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.3
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.3
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.4
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.4
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.4
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.4
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.5
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.5
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.5
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.5
Nate_Bargatze_2,"Homework's fun. First and second grade was awesome. Third grade, you’re like, “Okay.” They throw some stuff in, you’re like, “Oh, all right. All right.” It’s, uh… “Okay, learning it earlier than we used to, huh?",0.6
Nate_Bargatze_2,It’s a whole new math. And the goal of Common Core is to use one sheet of paper for every problem.,0.6
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing.,0.6
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.7
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.7
Nate_Bargatze_2,Oh! Just do that at the top. I don’t even know what we’re doing,0.7
Nate_Bargatze_2,"Homework's fun. First and second grade was awesome. Third grade, you’re like, “Okay.” They throw some stuff in, you’re like, “Oh, all right. All right.” It’s, uh… “Okay, learning it earlier than we used to, huh?",0.8
Nate_Bargatze_2,"Uh… It’s just a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.8
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",0.9
Nate_Bargatze_2,"It’s a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math.",0.9
Nate_Bargatze_2,"I don’t even know if that’s true, but… She brought home Common Core math. That’s fun.",0.9
Nate_Bargatze_2,It’s a long way to get at the same answer.,0.9
Nate_Bargatze_2,"Okay, learning it earlier than we used to, huh?",1
Nate_Bargatze_2,"It's a whole new... I mean, it's unbelievable.",1
Nate_Bargatze_2,Oh! Just do that at the top. I don't even know what we're doing.,1
Nate_Bargatze_2,"Do you mind coming in through the back door?"" ""Does the front door not work?"" ""No, it works. I use it, a lot of people still use it, but the new way is to go jump the fence and come in the back and meet me at this same spot.",1
Nate_Bargatze_TK,"It goes clown, then magic.",0.1
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat,0.1
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.1
Nate_Bargatze_TK,Uh… I like to think about all the other people that saw that.,0.1
Nate_Bargatze_TK,"It goes clown, then magic.",0.2
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat,0.2
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.2
Nate_Bargatze_TK,Uh… I like to think about all the other people that saw that.,0.2
Nate_Bargatze_TK,"It goes clown, then magic.",0.3
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat,0.3
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.3
Nate_Bargatze_TK,Uh… I like to think about all the other people that saw that.,0.3
Nate_Bargatze_TK,"It goes clown, then magic.",0.4
Nate_Bargatze_TK,That's just how he left. How else would he come home?,0.4
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.4
Nate_Bargatze_TK,I didn't even know they hung out like that.,0.4
Nate_Bargatze_TK,"It goes clown, then magic.",0.5
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat,0.5
Nate_Bargatze_TK,I didn't even know they hung out like that.,0.5
Nate_Bargatze_TK,"It goes clown, then magic.",0.6
Nate_Bargatze_TK,That's just how he left. How else would he come home?,0.6
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.6
Nate_Bargatze_TK,I didn't even know they hung out like that.,0.6
Nate_Bargatze_TK,"It goes clown, then magic.",0.7
Nate_Bargatze_TK,That's just how he left. How else would he come home?,0.7
Nate_Bargatze_TK,"I don't even know how you get into comedy, that's a pretty good nudge.",0.7
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",0.7
Nate_Bargatze_TK,"It goes clown, then magic.",0.8
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat,0.8
Nate_Bargatze_TK,"It goes clown, then magic.",0.9
Nate_Bargatze_TK,That's just how he left. How else would he come home?,0.9
Nate_Bargatze_TK,"The Easter Bunny head didn't fit in the car. Like, he couldn't sit normal, so his head was bent to the side.",0.9
Nate_Bargatze_TK,"Uh… I like to think about all the other people that saw that. Just in the car next to them, just at a red light, you're like, ""I didn't even know they hung out like that",0.9
Nate_Bargatze_TK,"It goes clown, then magic.",1
Nate_Bargatze_TK,The Easter Bunny was in the passenger seat,1
Nate_Bargatze_TK,"Like, he couldn't sit normal, so his head was bent to the side.",1
Nate_Bargatze_TK,Uh… I like to think about all the other people that saw that.,1
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.1
Nate_Bargatze_TK_2,Let’s do it without it.,0.1
Nate_Bargatze_TK_2,I didn’t… How’s your back worse than your front?,0.1
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.1
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.1
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.2
Nate_Bargatze_TK_2,Let’s do it without it.,0.2
Nate_Bargatze_TK_2,I didn’t… How’s your back worse than your front?,0.2
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.2
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.2
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.3
Nate_Bargatze_TK_2,Let’s do it without it.,0.3
Nate_Bargatze_TK_2,I didn’t… How’s your back worse than your front?,0.3
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.3
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.3
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.4
Nate_Bargatze_TK_2,Let’s do it without it.,0.4
Nate_Bargatze_TK_2,I didn’t… How’s your back worse than your front?,0.4
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.4
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.4
Nate_Bargatze_TK_2,"They forgot his shirt, and instead of waiting to go get it, he was like, ‘Let’s do it without it.’",0.4
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.5
Nate_Bargatze_TK_2,I’m wildly overdressed. I look like I work there.,0.5
Nate_Bargatze_TK_2,Let’s do it without it.,0.5
Nate_Bargatze_TK_2,"Your back, and you’re like, ‘Oof. All right, go back to regular way.'",0.5
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.5
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.6
Nate_Bargatze_TK_2,"I’m wearing a button-down shirt, khaki pants. Nothing crazy.",0.6
Nate_Bargatze_TK_2,I look like I work there.,0.6
Nate_Bargatze_TK_2,Let’s do it without it.,0.6
Nate_Bargatze_TK_2,"I have a body that you’re like, ‘Put your jacket on backwards. Flip it around.’",0.6
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.6
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.7
Nate_Bargatze_TK_2,Let’s do it without it.,0.7
Nate_Bargatze_TK_2,"You know? He has a body that you’re like, ‘Put your jacket on backwards. Flip it around.’",0.7
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",0.7
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.8
Nate_Bargatze_TK_2,Let’s do it without it.,0.8
Nate_Bargatze_TK_2,"Your uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt.",0.8
Nate_Bargatze_TK_2,"Yeah, that’s… And he doesn’t have a body that’s like, ‘That’s cool, man.’ You know?",0.8
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,0.9
Nate_Bargatze_TK_2,Let’s do it without it.,0.9
Nate_Bargatze_TK_2,"You know? He has a body that you’re like, ‘Put your jacket on backwards. Flip it around.’",0.9
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t…",0.9
Nate_Bargatze_TK_2,How’s your back worse than your front?,0.9
Nate_Bargatze_TK_2,We gotta be there Monday for this wedding? It’s a week?,1
Nate_Bargatze_TK_2,Let’s do it without it.,1
Nate_Bargatze_TK_2,"He has a body that you’re like, ‘Put your jacket on backwards. Flip it around.’",1
Nate_Bargatze_TK_2,"Yeah, that’s my fault. I didn’t… How’s your back worse than your front?",1
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.1
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.1
Russell_Peters,"I'm looking at all of you, especially all the pudgy guys. You know exactly who has it.",0.1
Russell_Peters,"You got it, don't you, yellow guy?",0.1
Russell_Peters,"That's really fucking racist, but since you asked, I have acid reflux.",0.2
Russell_Peters,There's no way you can be Indian and not have fucking acid reflux.,0.2
